,publication_id,AuthorId,Doi
18362,16690,2093413984,10.1177/15648265070281S109
18363,16691,2328624723,10.1177/0192513X15621344
18364,16691,201892992,10.1177/0192513X15621344
18365,16692,733336335,10.1177/0091270010383858
18366,16692,2312004246,10.1177/0091270010383858
18367,16692,2676408218,10.1177/0091270010383858
18368,16692,2628608376,10.1177/0091270010383858
18369,16692,2309616169,10.1177/0091270010383858
18370,16692,2668446516,10.1177/0091270010383858
18371,16692,2673018152,10.1177/0091270010383858
18372,16692,2106364676,10.1177/0091270010383858
18373,16693,2710228152,10.1177/2158244015604688
18374,16694,1088357688,10.1177/1099800416634884
18375,16694,2660211143,10.1177/1099800416634884
18376,16694,1824835452,10.1177/1099800416634884
18377,16694,2142073811,10.1177/1099800416634884
18378,16695,2125000102,10.1177/0009922807299314
18379,16695,2651987680,10.1177/0009922807299314
18380,16695,2403781837,10.1177/0009922807299314
18381,16695,1270515707,10.1177/0009922807299314
18382,16696,2156709712,10.1177/1359105318793182
18383,16696,2887808537,10.1177/1359105318793182
18384,16696,2887383130,10.1177/1359105318793182
18385,16696,2098894330,10.1177/1359105318793182
18386,16697,2166940031,10.1177/1367493506066481
18387,16697,2274955855,10.1177/1367493506066481
18388,16697,1275582715,10.1177/1367493506066481
18389,16698,107612160,10.1046/j.1440-1614.2002.00975.x
18390,16698,2106588949,10.1046/j.1440-1614.2002.00975.x
18391,16699,223195650,10.1177/026010600101500202
18392,16699,1981691019,10.1177/026010600101500202
18393,16699,2674807147,10.1177/026010600101500202
18394,16699,1174010587,10.1177/026010600101500202
18395,16700,2797427885,10.1177/1524839917699594
18396,16700,2530788750,10.1177/1524839917699594
18397,16701,2090917933,10.1177/1059840511423381
18398,16701,2616891224,10.1177/1059840511423381
18399,16701,2007382185,10.1177/1059840511423381
18400,16702,135483037,10.2190/PM.39.1.e
18401,16702,2649615711,10.2190/PM.39.1.e
18402,16702,2100406308,10.2190/PM.39.1.e
18403,16702,2893865497,10.2190/PM.39.1.e
18404,16702,2428126559,10.2190/PM.39.1.e
18405,16702,2179990004,10.2190/PM.39.1.e
18406,16702,2567571039,10.2190/PM.39.1.e
18407,16702,2676150583,10.2190/PM.39.1.e
18408,16702,2102234642,10.2190/PM.39.1.e
18409,16702,2038335968,10.2190/PM.39.1.e
18410,16703,2125001114,10.1177/0309133311407650
18411,16703,641498509,10.1177/0309133311407650
18412,16703,754108908,10.1177/0309133311407650
18413,16703,2091515047,10.1177/0309133311407650
18414,16703,2828941440,10.1177/0309133311407650
18415,16703,2484441152,10.1177/0309133311407650
18416,16703,2047669503,10.1177/0309133311407650
18417,16703,2125827800,10.1177/0309133311407650
18418,16703,2048976948,10.1177/0309133311407650
18419,16703,1972203066,10.1177/0309133311407650
18420,16704,2168283055,10.1080/14034950701505031
18421,16704,2700538873,10.1080/14034950701505031
18422,16704,2651869295,10.1080/14034950701505031
18423,16704,2918331435,10.1080/14034950701505031
18424,16704,1973343761,10.1080/14034950701505031
18425,16704,2075290421,10.1080/14034950701505031
18426,16704,714235493,10.1080/14034950701505031
18427,16704,2124655412,10.1080/14034950701505031
18428,16704,2132001066,10.1080/14034950701505031
18429,16704,2116147940,10.1080/14034950701505031
18430,16705,2102277629,10.1177/1524839908328994
18431,16705,2287445731,10.1177/1524839908328994
18432,16705,2031451467,10.1177/1524839908328994
18433,16705,2151964050,10.1177/1524839908328994
18434,16705,2141944734,10.1177/1524839908328994
18435,16705,2134026630,10.1177/1524839908328994
18436,16705,2131324274,10.1177/1524839908328994
18437,16705,2068552317,10.1177/1524839908328994
18438,16705,2117257110,10.1177/1524839908328994
18439,16706,2017177685,10.1177/0009922814533406
18440,16706,1998442914,10.1177/0009922814533406
18441,16706,2152460943,10.1177/0009922814533406
18442,16707,2117239589,10.4137/LPI.S10805
18443,16707,2040707550,10.4137/LPI.S10805
18444,16707,2144867890,10.4137/LPI.S10805
18445,16707,2141009002,10.4137/LPI.S10805
18446,16707,2146940801,10.4137/LPI.S10805
18447,16708,2674066380,10.1177/0009922814555977
18448,16708,2575852649,10.1177/0009922814555977
18449,16708,2118814306,10.1177/0009922814555977
18450,16709,2601077503,10.1177/0017896913486103
18451,16709,2242090930,10.1177/0017896913486103
18452,16709,2336364135,10.1177/0017896913486103
18453,16709,2232985663,10.1177/0017896913486103
18454,16710,2281499267,10.1177/097492920900100105
18455,16712,2159792001,10.1097/01.hjr.0000129740.30593.18
18456,16712,2251690566,10.1097/01.hjr.0000129740.30593.18
18457,16712,2196309516,10.1097/01.hjr.0000129740.30593.18
18458,16712,717245621,10.1097/01.hjr.0000129740.30593.18
18459,16712,2097261150,10.1097/01.hjr.0000129740.30593.18
18460,16712,673670780,10.1097/01.hjr.0000129740.30593.18
18461,16712,164464873,10.1097/01.hjr.0000129740.30593.18
18462,16712,2674206067,10.1097/01.hjr.0000129740.30593.18
18463,16712,2531471973,10.1097/01.hjr.0000129740.30593.18
18464,16713,2647020954,10.1258/ijsa.2011.010442
18465,16713,2025000447,10.1258/ijsa.2011.010442
18466,16713,2105861817,10.1258/ijsa.2011.010442
18467,16713,155122307,10.1258/ijsa.2011.010442
18468,16713,2164801615,10.1258/ijsa.2011.010442
18469,16713,2249890673,10.1258/ijsa.2011.010442
18470,16713,2141050235,10.1258/ijsa.2011.010442
18471,16713,2143433758,10.1258/ijsa.2011.010442
18472,16714,2655295702,10.1177/146642400012000114
18473,16715,92282478,10.1177/1524839916654130
18474,16715,2143457223,10.1177/1524839916654130
18475,16715,2114143406,10.1177/1524839916654130
18476,16715,1780845132,10.1177/1524839916654130
18477,16715,2947322689,10.1177/1524839916654130
18478,16715,2147299774,10.1177/1524839916654130
18479,16715,2396724599,10.1177/1524839916654130
18480,16715,2075790565,10.1177/1524839916654130
18481,16715,1158230202,10.1177/1524839916654130
18482,16716,2151990305,10.1177/193229681000400432
18483,16717,2119877259,10.1177/1358863X14537883
18484,16717,2165526850,10.1177/1358863X14537883
18485,16717,2138084163,10.1177/1358863X14537883
18486,16717,2099509100,10.1177/1358863X14537883
18487,16717,2153999256,10.1177/1358863X14537883
18488,16717,229873312,10.1177/1358863X14537883
18489,16717,2305663661,10.1177/1358863X14537883
18490,16717,2116171952,10.1177/1358863X14537883
18491,16718,2483408920,10.1177/1084822309353552
18492,16718,430958686,10.1177/1084822309353552
18493,16719,2105602683,10.1177/0284185118756950
18494,16719,1968996479,10.1177/0284185118756950
18495,16719,2158258521,10.1177/0284185118756950
18496,16719,2186034642,10.1177/0284185118756950
18497,16719,2091129030,10.1177/0284185118756950
18498,16719,1986692090,10.1177/0284185118756950
18499,16720,2745136124,10.1177/1367549416640554
18500,16721,2405911524,10.1177/0003319713520463
18501,16721,2165081112,10.1177/0003319713520463
18502,16721,2183800017,10.1177/0003319713520463
18503,16721,2008471017,10.1177/0003319713520463
18504,16721,24623599,10.1177/0003319713520463
18505,16721,2426491392,10.1177/0003319713520463
18506,16721,2609805198,10.1177/0003319713520463
18507,16721,2066836670,10.1177/0003319713520463
18508,16721,2188341977,10.1177/0003319713520463
18509,16722,2153427259,10.1177/1074248409343935
18510,16722,1431926342,10.1177/1074248409343935
18511,16722,237988508,10.1177/1074248409343935
18512,16722,2124716891,10.1177/1074248409343935
18513,16722,2152677142,10.1177/1074248409343935
18514,16723,2518691647,10.1177/070674370605100502
18515,16723,1965485572,10.1177/070674370605100502
18516,16723,267941197,10.1177/070674370605100502
18517,16723,2940760676,10.1177/070674370605100502
18518,16723,2135148452,10.1177/070674370605100502
18519,16724,2118145542,10.1177/1359105315589446
18520,16724,2300305827,10.1177/1359105315589446
18521,16724,40933636,10.1177/1359105315589446
18522,16724,2119534975,10.1177/1359105315589446
18523,16725,2262839401,10.1111/1467-954X.12042
18524,16725,2574444282,10.1111/1467-954X.12042
18525,16725,2136165394,10.1111/1467-954X.12042
18526,16725,2148772809,10.1111/1467-954X.12042
18527,16725,2145852068,10.1111/1467-954X.12042
18528,16725,2152429701,10.1111/1467-954X.12042
18529,16726,620527522,10.1177/1933719107306229
18530,16726,2211297287,10.1177/1933719107306229
18531,16726,2309891708,10.1177/1933719107306229
18532,16726,2136018015,10.1177/1933719107306229
18533,16727,2155558493,10.1177/15648265100312S205
18534,16727,2716815431,10.1177/15648265100312S205
18535,16727,2618511577,10.1177/15648265100312S205
18536,16727,1995546195,10.1177/15648265100312S205
18537,16728,2778154641,10.1177/1534735418759420
18538,16728,2793815532,10.1177/1534735418759420
18539,16728,2015731552,10.1177/1534735418759420
18540,16728,2793071558,10.1177/1534735418759420
18541,16729,2886458560,10.1177/1078155218790339
18542,16729,2887701330,10.1177/1078155218790339
18543,16729,2723627226,10.1177/1078155218790339
18544,16729,2037269303,10.1177/1078155218790339
18545,16729,2941964267,10.1177/1078155218790339
18546,16729,2131745023,10.1177/1078155218790339
18547,16730,436087680,10.1177/0959683616652705
18548,16730,2086618926,10.1177/0959683616652705
18549,16731,2672764780,10.1177/1359786810382149
18550,16731,2897589883,10.1177/1359786810382149
18551,16731,2303961976,10.1177/1359786810382149
18552,16732,803264839,10.1177/0148607111421610
18553,16733,380743473,10.1177/2158244015600480
18554,16733,2135509617,10.1177/2158244015600480
18555,16733,2008066543,10.1177/2158244015600480
18556,16733,2170051111,10.1177/2158244015600480
18557,16733,2119417819,10.1177/2158244015600480
18558,16733,2579323523,10.1177/2158244015600480
18559,16733,2140715314,10.1177/2158244015600480
18560,16733,2156699164,10.1177/2158244015600480
18561,16733,2121800337,10.1177/2158244015600480
18562,16733,2119973265,10.1177/2158244015600480
18563,16734,2114947335,10.1177/0391398818793088
18564,16734,2756912264,10.1177/0391398818793088
18565,16734,2135131531,10.1177/0391398818793088
18566,16734,2891287263,10.1177/0391398818793088
18567,16734,2111607542,10.1177/0391398818793088
18568,16734,2166935550,10.1177/0391398818793088
18569,16735,2167474614,10.1177/2040622313513313
18570,16735,2664909732,10.1177/2040622313513313
18571,16735,1972608907,10.1177/2040622313513313
18572,16736,2295911594,10.1177/1534735403259152
18573,16737,2151848631,10.1177/1059840514554089
18574,16737,2063265394,10.1177/1059840514554089
18575,16737,2156776085,10.1177/1059840514554089
18576,16737,2172250569,10.1177/1059840514554089
18577,16737,2236310898,10.1177/1059840514554089
18578,16738,2667142481,10.1177/0148607115609586
18579,16738,2654963140,10.1177/0148607115609586
18580,16738,2718192072,10.1177/0148607115609586
18581,16739,2805475029,10.1177/1043659607309146
18582,16739,2153551378,10.1177/1043659607309146
18583,16740,2158881708,10.1177/1524839913507280
18584,16740,1972475491,10.1177/1524839913507280
18585,16740,2112455576,10.1177/1524839913507280
18586,16740,2019139625,10.1177/1524839913507280
18587,16740,2070309609,10.1177/1524839913507280
18588,16740,2077809841,10.1177/1524839913507280
18589,16740,2102996337,10.1177/1524839913507280
18590,16740,2112688040,10.1177/1524839913507280
18591,16741,2413654981,10.1177/1087724X07301536
18592,16741,2567686375,10.1177/1087724X07301536
18593,16741,2571428462,10.1177/1087724X07301536
18594,16742,2076880614,10.1177/1059840510386380
18595,16742,2223780600,10.1177/1059840510386380
18596,16742,2235525281,10.1177/1059840510386380
18597,16743,1992188556,10.1177/1359105315573448
18598,16743,2124347217,10.1177/1359105315573448
18599,16743,2119607262,10.1177/1359105315573448
18600,16743,2156776085,10.1177/1359105315573448
18601,16744,2166318939,10.1177/0269881106061153
18602,16744,2233416522,10.1177/0269881106061153
18603,16745,2132975069,10.1068/a45695
18604,16746,2279004535,10.1177/0333102416654885
18605,16746,2339219974,10.1177/0333102416654885
18606,16746,2161451180,10.1177/0333102416654885
18607,16747,2115606956,10.1177/0170840618789192
18608,16747,2524610437,10.1177/0170840618789192
18609,16747,2081277169,10.1177/0170840618789192
18610,16748,7021790,10.1177/1933719113492206
18611,16748,2059334418,10.1177/1933719113492206
18612,16748,2308345606,10.1177/1933719113492206
18613,16748,2161406739,10.1177/1933719113492206
18614,16748,2060870296,10.1177/1933719113492206
18615,16748,2308107657,10.1177/1933719113492206
18616,16748,294060820,10.1177/1933719113492206
18617,16748,1771898057,10.1177/1933719113492206
18618,16748,2108117616,10.1177/1933719113492206
18619,16748,1893383473,10.1177/1933719113492206
18620,16748,2198582907,10.1177/1933719113492206
18621,16748,2465454079,10.1177/1933719113492206
18622,16748,2497615848,10.1177/1933719113492206
18623,16748,2915802721,10.1177/1933719113492206
18624,16748,2022816006,10.1177/1933719113492206
18625,16748,2401549955,10.1177/1933719113492206
18626,16748,2303991208,10.1177/1933719113492206
18627,16748,2107653204,10.1177/1933719113492206
18628,16749,2140270128,10.1177/0300060517723415
18629,16749,2102351853,10.1177/0300060517723415
18630,16749,2169051394,10.1177/0300060517723415
18631,16749,302913233,10.1177/0300060517723415
18632,16749,2106297197,10.1177/0300060517723415
18633,16749,2169064080,10.1177/0300060517723415
18634,16749,121632168,10.1177/0300060517723415
18635,16749,2097965910,10.1177/0300060517723415
18636,16749,2126930378,10.1177/0300060517723415
18637,16749,2888210921,10.1177/0300060517723415
18638,16749,2068256661,10.1177/0300060517723415
18639,16750,2080748165,10.1177/097185240901300105
18640,16750,1900482931,10.1177/097185240901300105
18641,16750,1987716353,10.1177/097185240901300105
18642,16751,2325853775,10.1177/1524839918774310
18643,16751,2115913550,10.1177/1524839918774310
18644,16752,2619515790,10.1057/thr.2010.22
18645,16752,2684630949,10.1057/thr.2010.22
18646,16752,2159081278,10.1057/thr.2010.22
18647,16753,2160341888,10.1177/0269881117724749
18648,16753,216169045,10.1177/0269881117724749
18649,16753,2148906756,10.1177/0269881117724749
18650,16753,295388118,10.1177/0269881117724749
18651,16753,2176652970,10.1177/0269881117724749
18652,16754,2709964361,10.1177/0884533610373771
18653,16754,2886244366,10.1177/0884533610373771
18654,16754,2171955198,10.1177/0884533610373771
18655,16754,2152460943,10.1177/0884533610373771
18656,16755,2680885832,10.1177/1070496512442507
18657,16755,2049010812,10.1177/1070496512442507
18658,16755,2484217821,10.1177/1070496512442507
18659,16756,2120694625,10.1177/0002764210361686
18660,16756,2076787854,10.1177/0002764210361686
18661,16757,2218230288,10.1177/101053950001200102
18662,16757,304482089,10.1177/101053950001200102
18663,16757,2708571038,10.1177/101053950001200102
18664,16758,2147023096,10.1177/1524839914557862
18665,16758,2083717692,10.1177/1524839914557862
18666,16758,2323292995,10.1177/1524839914557862
18667,16759,1490437757,10.1177/0379572117723396
18668,16759,2694093412,10.1177/0379572117723396
18669,16759,2222444956,10.1177/0379572117723396
18670,16759,2288361155,10.1177/0379572117723396
18671,16759,2612791323,10.1177/0379572117723396
18672,16759,2670424063,10.1177/0379572117723396
18673,16759,2764156320,10.1177/0379572117723396
18674,16759,2266621870,10.1177/0379572117723396
18675,16759,2139676557,10.1177/0379572117723396
18676,16759,2762889404,10.1177/0379572117723396
18677,16759,2614263916,10.1177/0379572117723396
18678,16759,2762078489,10.1177/0379572117723396
18679,16759,2190570617,10.1177/0379572117723396
18680,16760,2767187019,10.1177/1010539517738072
18681,16760,2001978353,10.1177/1010539517738072
18682,16760,2765583058,10.1177/1010539517738072
18683,16760,1991982557,10.1177/1010539517738072
18684,16760,2765333306,10.1177/1010539517738072
18685,16760,2113543450,10.1177/1010539517738072
18686,16760,2766084488,10.1177/1010539517738072
18687,16760,2765271608,10.1177/1010539517738072
18688,16761,2017310458,10.1177/2050640616630117
18689,16761,1952678902,10.1177/2050640616630117
18690,16761,2784762068,10.1177/2050640616630117
18691,16761,2100055123,10.1177/2050640616630117
18692,16761,731196764,10.1177/2050640616630117
18693,16762,2152720747,10.1177/1524839914558515
18694,16762,1999135399,10.1177/1524839914558515
18695,16762,2209382989,10.1177/1524839914558515
18696,16762,2558708409,10.1177/1524839914558515
18697,16763,2029803538,10.1177/193229680900300122
18698,16763,711821836,10.1177/193229680900300122
18699,16763,2146095478,10.1177/193229680900300122
18700,16764,2547504781,10.1177/1933719109332827
18701,16764,2107667078,10.1177/1933719109332827
18702,16764,2121304733,10.1177/1933719109332827
18703,16764,2163466165,10.1177/1933719109332827
18704,16764,2188203362,10.1177/1933719109332827
18705,16765,2099126475,10.1177/0884533612454885
18706,16765,2133875892,10.1177/0884533612454885
18707,16766,2253909998,10.1177/1049909116660517
18708,16766,2793656470,10.1177/1049909116660517
18709,16766,2321652735,10.1177/1049909116660517
18710,16767,700849137,10.1177/156482650202300305
18711,16767,2084252763,10.1177/156482650202300305
18712,16767,234267049,10.1177/156482650202300305
18713,16768,2135610146,10.1177/1757913913500045
18714,16768,2075553896,10.1177/1757913913500045
18715,16768,2149807575,10.1177/1757913913500045
18716,16768,2057971047,10.1177/1757913913500045
18717,16768,2584624218,10.1177/1757913913500045
18718,16768,2286312284,10.1177/1757913913500045
18719,16768,201716719,10.1177/1757913913500045
18720,16768,2156780201,10.1177/1757913913500045
18721,16768,2140980470,10.1177/1757913913500045
18722,16769,2313316706,10.1177/101053950701900302
18723,16769,2947174576,10.1177/101053950701900302
18724,16769,2705988481,10.1177/101053950701900302
18725,16770,2486378220,10.1177/0017896911398813
18726,16770,1982008936,10.1177/0017896911398813
18727,16770,2656627264,10.1177/0017896911398813
18728,16771,2292917375,10.1310/hpj5009-789
18729,16771,2535596472,10.1310/hpj5009-789
18730,16771,2683045018,10.1310/hpj5009-789
18731,16771,1846430285,10.1310/hpj5009-789
18732,16771,2528159792,10.1310/hpj5009-789
18733,16772,2318763761,10.1177/0959683611424177
18734,16773,2769865122,10.1177/0956247817738201
18735,16774,136364176,10.1177/2372732217745097
18736,16774,2160658698,10.1177/2372732217745097
18737,16774,2064158273,10.1177/2372732217745097
18738,16774,2169576161,10.1177/2372732217745097
18739,16774,2072467748,10.1177/2372732217745097
18740,16774,2944089690,10.1177/2372732217745097
18741,16775,2689637584,10.1177/1097184X13502651
18742,16775,2105885257,10.1177/1097184X13502651
18743,16775,1920125062,10.1177/1097184X13502651
18744,16775,2090884313,10.1177/1097184X13502651
18745,16776,1268766891,10.1177/1077801216648795
18746,16776,54561858,10.1177/1077801216648795
18747,16777,2106705203,10.1177/0091270011421785
18748,16777,1993814256,10.1177/0091270011421785
18749,16777,2050389026,10.1177/0091270011421785
18750,16777,2259081762,10.1177/0091270011421785
18751,16777,2117656467,10.1177/0091270011421785
18752,16777,2671112178,10.1177/0091270011421785
18753,16777,2046236816,10.1177/0091270011421785
18754,16777,2128995325,10.1177/0091270011421785
18755,16777,2157044787,10.1177/0091270011421785
18756,16777,2139371550,10.1177/0091270011421785
18757,16777,2138472811,10.1177/0091270011421785
18758,16777,2169532564,10.1177/0091270011421785
18759,16777,2119207136,10.1177/0091270011421785
18760,16778,1998442914,10.1177/1941406413516001
18761,16778,2121297892,10.1177/1941406413516001
18762,16778,2149959347,10.1177/1941406413516001
18763,16778,2152460943,10.1177/1941406413516001
18764,16778,2097719412,10.1177/1941406413516001
18765,16779,2147999625,10.1177/1753944707082662
18766,16780,1949756893,10.1177/1359105309103575
18767,16780,1879326553,10.1177/1359105309103575
18768,16781,2274306337,10.1177/1090198110394174
18769,16781,2171174266,10.1177/1090198110394174
18770,16781,2116845131,10.1177/1090198110394174
18771,16781,2608916188,10.1177/1090198110394174
18772,16781,2276508768,10.1177/1090198110394174
18773,16781,1983191807,10.1177/1090198110394174
18774,16781,2017042919,10.1177/1090198110394174
18775,16781,2396569050,10.1177/1090198110394174
18776,16781,1983636869,10.1177/1090198110394174
18777,16781,2243457601,10.1177/1090198110394174
18778,16782,2428829408,10.1177/1403494814545103
18779,16782,2063761701,10.1177/1403494814545103
18780,16782,2125670752,10.1177/1403494814545103
18781,16782,959500090,10.1177/1403494814545103
18782,16782,2078195810,10.1177/1403494814545103
18783,16782,215102915,10.1177/1403494814545103
18784,16782,2073127679,10.1177/1403494814545103
18785,16782,1996873321,10.1177/1403494814545103
18786,16783,2795616032,10.1177/0300060518764212
18787,16783,2643551984,10.1177/0300060518764212
18788,16784,2651080632,10.1177/0097700415605322
18789,16785,2126529225,10.1177/174182679700400512
18790,16785,2178412103,10.1177/174182679700400512
18791,16785,2122350572,10.1177/174182679700400512
18792,16785,186483089,10.1177/174182679700400512
18793,16786,2069552758,10.1177/108201320000600308
18794,16786,2237139969,10.1177/108201320000600308
18795,16786,373102206,10.1177/108201320000600308
18796,16786,2652488204,10.1177/108201320000600308
18797,16787,1863566553,10.1509/jppm.16.005
18798,16787,190649736,10.1509/jppm.16.005
18799,16787,2152604421,10.1509/jppm.16.005
18800,16787,1991056735,10.1509/jppm.16.005
18801,16788,2573522664,10.1243/13506501JET557
18802,16789,48083492,10.1177/0148607115595973
18803,16790,2097230032,10.1177/0748730415586482
18804,16790,2193611253,10.1177/0748730415586482
18805,16790,2110200506,10.1177/0748730415586482
18806,16790,1994954610,10.1177/0748730415586482
18807,16790,2146653036,10.1177/0748730415586482
18808,16790,2060179269,10.1177/0748730415586482
18809,16790,2467205788,10.1177/0748730415586482
18810,16790,1969856866,10.1177/0748730415586482
18811,16790,2463206749,10.1177/0748730415586482
18812,16791,1995908603,10.4137/CMPed.S1127
18813,16791,2039615963,10.4137/CMPed.S1127
18814,16791,2038878698,10.4137/CMPed.S1127
18815,16791,2099848406,10.4137/CMPed.S1127
18816,16792,2173295775,10.1177/070674371506001005
18817,16792,2746043319,10.1177/070674371506001005
18818,16792,2423551524,10.1177/070674371506001005
18819,16792,2123188062,10.1177/070674371506001005
18820,16793,2603207208,10.1177/2321024916640095
18821,16794,2583245405,10.1177/0003319713497087
18822,16794,2172249282,10.1177/0003319713497087
18823,16794,2128590164,10.1177/0003319713497087
18824,16794,1963932907,10.1177/0003319713497087
18825,16794,2946415669,10.1177/0003319713497087
18826,16794,2103966220,10.1177/0003319713497087
18827,16794,1989899905,10.1177/0003319713497087
18828,16794,253314797,10.1177/0003319713497087
18829,16794,2282671171,10.1177/0003319713497087
18830,16794,2048355079,10.1177/0003319713497087
18831,16794,2014039582,10.1177/0003319713497087
18832,16794,1185365026,10.1177/0003319713497087
18833,16794,2050178474,10.1177/0003319713497087
18834,16794,2084758552,10.1177/0003319713497087
18835,16794,1586390273,10.1177/0003319713497087
18836,16794,2102403112,10.1177/0003319713497087
18837,16795,2483044846,10.1177/0264619616683989
18838,16795,2923136336,10.1177/0264619616683989
18839,16795,2168449362,10.1177/0264619616683989
18840,16796,1992188556,10.1177/1359105317701560
18841,16796,2119607262,10.1177/1359105317701560
18842,16796,728775786,10.1177/1359105317701560
18843,16797,2090091287,10.1177/1359105317693913
18844,16797,2397626044,10.1177/1359105317693913
18845,16797,598250239,10.1177/1359105317693913
18846,16798,52327701,10.1177/0379572118767690
18847,16799,2268224060,10.1177/2333794X17712637
18848,16799,2720382534,10.1177/2333794X17712637
18849,16799,2116138323,10.1177/2333794X17712637
18850,16799,2576771121,10.1177/2333794X17712637
18851,16799,2186091598,10.1177/2333794X17712637
18852,16800,2180186576,10.1177/1534735415580678
18853,16800,2138236646,10.1177/1534735415580678
18854,16800,2652450335,10.1177/1534735415580678
18855,16800,1927279867,10.1177/1534735415580678
18856,16800,2136118034,10.1177/1534735415580678
18857,16800,2345518988,10.1177/1534735415580678
18858,16800,2917726372,10.1177/1534735415580678
18859,16801,2100777815,10.1177/1078345814557793
18860,16801,2044052283,10.1177/1078345814557793
18861,16801,2128418148,10.1177/1078345814557793
18862,16801,2647921718,10.1177/1078345814557793
18863,16801,1988491770,10.1177/1078345814557793
18864,16801,2356933547,10.1177/1078345814557793
18865,16802,683873853,10.1177/2050157918776684
18866,16802,2479193517,10.1177/2050157918776684
18867,16802,2223692330,10.1177/2050157918776684
18868,16803,2042206189,10.1177/1049732318770403
18869,16803,2163054012,10.1177/1049732318770403
18870,16803,2598175845,10.1177/1049732318770403
18871,16803,688577921,10.1177/1049732318770403
18872,16805,294226688,10.1177/1753944707082702
18873,16805,1990033518,10.1177/1753944707082702
18874,16806,2172338119,10.1177/10598405020180060401
18875,16806,2738002022,10.1177/10598405020180060401
18876,16807,2171676582,10.1177/1403494810379894
18877,16807,1977765811,10.1177/1403494810379894
18878,16807,1196329251,10.1177/1403494810379894
18879,16807,2120980919,10.1177/1403494810379894
18880,16807,2095644782,10.1177/1403494810379894
18881,16807,2159741090,10.1177/1403494810379894
18882,16807,2163467769,10.1177/1403494810379894
18883,16807,73018698,10.1177/1403494810379894
18884,16807,2165487583,10.1177/1403494810379894
18885,16807,2409525861,10.1177/1403494810379894
18886,16808,2928310149,10.1046/j.1440-1614.1999.00578.x
18887,16808,2096652710,10.1046/j.1440-1614.1999.00578.x
18888,16808,2318341531,10.1046/j.1440-1614.1999.00578.x
18889,16808,2801972011,10.1046/j.1440-1614.1999.00578.x
18890,16808,2109372092,10.1046/j.1440-1614.1999.00578.x
18891,16809,2156305230,10.1177/1941406415586427
18892,16809,2237962514,10.1177/1941406415586427
18893,16809,2302011430,10.1177/1941406415586427
18894,16809,2341412295,10.1177/1941406415586427
18895,16809,2296804320,10.1177/1941406415586427
18896,16809,2685932987,10.1177/1941406415586427
18897,16810,2126633383,10.1177/1524839907300804
18898,16810,2019241291,10.1177/1524839907300804
18899,16810,2076196155,10.1177/1524839907300804
18900,16810,1992599102,10.1177/1524839907300804
18901,16811,2110347003,10.1177/0148607115593791
18902,16811,934000030,10.1177/0148607115593791
18903,16811,2108962900,10.1177/0148607115593791
18904,16811,2112629105,10.1177/0148607115593791
18905,16811,2123948654,10.1177/0148607115593791
18906,16812,2167114280,10.1177/1074840704269848
18907,16812,2649973208,10.1177/1074840704269848
18908,16812,2687136918,10.1177/1074840704269848
18909,16812,2236310898,10.1177/1074840704269848
18910,16812,2121626319,10.1177/1074840704269848
18911,16812,1955539879,10.1177/1074840704269848
18912,16813,2780518538,10.1177/1060028017750084
18913,16813,2233317494,10.1177/1060028017750084
18914,16813,2143661084,10.1177/1060028017750084
18915,16813,2779273702,10.1177/1060028017750084
18916,16814,103886488,10.1177/2333794X17751773
18917,16814,2503144921,10.1177/2333794X17751773
18918,16814,2917445726,10.1177/2333794X17751773
18919,16814,2587671520,10.1177/2333794X17751773
18920,16815,307681961,10.1177/2040622313494986
18921,16815,2883078367,10.1177/2040622313494986
18922,16815,2172332432,10.1177/2040622313494986
18923,16815,1924960530,10.1177/2040622313494986
18924,16816,2664129211,10.1177/1043454206296032
18925,16817,2664615996,10.1177/019262339602400621
18926,16817,2945155462,10.1177/019262339602400621
18927,16817,1985994372,10.1177/019262339602400621
18928,16817,44250447,10.1177/019262339602400621
18929,16818,2799890839,10.1177/0148607116673186
18930,16818,2561411206,10.1177/0148607116673186
18931,16818,2346861506,10.1177/0148607116673186
18932,16818,2101785926,10.1177/0148607116673186
18933,16819,2156145488,10.1177/0300985813492801
18934,16819,2711784660,10.1177/0300985813492801
18935,16820,2026766723,10.1177/1440783315576759
18936,16820,2242651577,10.1177/1440783315576759
18937,16820,2123216163,10.1177/1440783315576759
18938,16820,2061819033,10.1177/1440783315576759
18939,16821,1970763128,10.1177/0148607111413774
18940,16821,1987611194,10.1177/0148607111413774
18941,16821,2131482360,10.1177/0148607111413774
18942,16822,2800496554,10.1177/0194599813517081
18943,16822,2661138177,10.1177/0194599813517081
18944,16822,2117674816,10.1177/0194599813517081
18945,16822,2233272938,10.1177/0194599813517081
18946,16823,2320608657,10.1177/1059840512450582
18947,16824,2781285163,10.1177/2048872617748550
18948,16824,2779485748,10.1177/2048872617748550
18949,16824,1966855841,10.1177/2048872617748550
18950,16824,408475461,10.1177/2048872617748550
18951,16824,2809686979,10.1177/2048872617748550
18952,16824,2204323231,10.1177/2048872617748550
18953,16824,2912672967,10.1177/2048872617748550
18954,16824,2778005800,10.1177/2048872617748550
18955,16825,318484421,10.1177/0148607115601969
18956,16825,2160416562,10.1177/0148607115601969
18957,16825,2168768423,10.1177/0148607115601969
18958,16826,2399279727,10.1177/1010539513485970
18959,16826,2747961645,10.1177/1010539513485970
18960,16826,2102343336,10.1177/1010539513485970
