,AuthorId,DisplayName,LastKnownAffiliationId,PaperCount,pdf_file_name,pub_date,publication_id,text_file_name,title,unique_identifier,Doi
4191,2074176305,Kenneth S. Krauter,188538660.0,46,4904.pdf,2017-04-01,4904.0,4904.txt,"The Role of Headteachers, Teachers, and School Counselors in the System of Quality Assessment and Assurance of School Work",10.1177/2158244017713239,10.1177/2158244014567057
4192,2086506588,Gonzalo Laje,1299303238.0,56,4905.pdf,2015-01-20,4905.0,4905.txt,Engaging Employees in Interpreting Survey Results,10.1177/2158244013562521,10.1177/2158244016665893
4193,2104206290,Regine A. Schön,133731052.0,2,4906.pdf,2017-01-25,4906.0,4906.txt,Biomechanical characteristics of skeletal muscles and associations between running speed and contraction time in 8- to 13-year-old children,10.1177/0300060516687212,10.1177/2158244017702425
4194,2117678639,Satoru Sakihara,146516829.0,53,4907.pdf,2018-09-01,4907.0,4907.txt,Relationship of Depth Adaptation Between Disparity-Specified Plaids and Their Components,10.1177/2041669518799763,10.1377/hlthaff.10.1.98
4195,2130997281,Bridget Teevan Burke,145311948.0,7,4908.pdf,2017-01-01,4908.0,4908.txt,Don’t be fooled by ignorant schoolmasters: On the role of the teacher in emancipatory education,10.1177/1478210316681202,10.1377/hlthaff.19.4.188
4196,2136301977,Kim Martin,125749732.0,19,4909.pdf,2016-04-07,4909.0,4909.txt,Instrumentalities for the Effectiveness of Measures of Public Accountability in Africa,10.1177/2158244015627189,10.1001/jamapsychiatry.2013.1985
4197,2137557267,Yiling J. Cheng,1289490764.0,86,4910.pdf,2012-10-01,4910.0,4910.txt,“It’s All About Security to Me”,10.1177/2158244012471958,10.1053/jhep.2002.36791
4198,2137557267,Yiling J. Cheng,1289490764.0,86,4911.pdf,2015-07-20,4911.0,4911.txt,Possible prevention of dialysis-requiring congestive heart failure by angiotensin-II receptor blockers in non-dialysis Japanese patients with Stage 5 chronic kidney disease,10.1177/1470320315592565,10.1068/i0634
4199,2137557267,Yiling J. Cheng,1289490764.0,86,4912.pdf,2015-03-05,4912.0,4912.txt,How Do Fibromyalgia Patients With Alexithymia Experience Their Body? A Qualitative Approach,10.1177/2158244015574631,
4200,2137557267,Yiling J. Cheng,1289490764.0,86,4913.pdf,2016-11-18,4913.0,4913.txt,Taccaoside induces apoptosis in hepatocellular carcinoma cell lines,10.1177/0300060516672368,10.1093/geronb/62.4.S267
4201,2137557267,Yiling J. Cheng,1289490764.0,86,4914.pdf,2016-03-07,4914.0,4914.txt,Correlation of objectively measured light exposure and serum vitamin D in men aged over 60 years,10.1177/2055102916648679,10.1093/geronb/gbp042
4202,2137557267,Yiling J. Cheng,1289490764.0,86,4915.pdf,2016-07-27,4915.0,4915.txt,Forecasting the Senate vote on the Supreme Court vacancy,10.1177/2053168016661211,10.1093/geronb/gbq009
4203,2137557267,Yiling J. Cheng,1289490764.0,86,4916.pdf,2015-04-01,4916.0,4916.txt,Facial Age Aftereffects Provide Some Evidence for Local Repulsion (But None for Re-Normalisation),10.1068/i0725jc,10.1093/geronb/gbu101
4204,2137557267,Yiling J. Cheng,1289490764.0,86,4917.pdf,2018-04-01,4917.0,4917.txt,Aerobic exercise training differentially affects ACE C- and N-domain activities in humans: Interactions with ACE I/D polymorphism and association with vascular reactivity,10.1177/1470320318761725,10.1093/geront/38.2.231
4205,2137557267,Yiling J. Cheng,1289490764.0,86,4918.pdf,2016-01-25,4918.0,4918.txt,The Patient Protection and Affordable Care Act and Utilization of Preventive Health Care Services,10.1177/2158244016636183,10.1093/geront/44.4.543
4206,2137557267,Yiling J. Cheng,1289490764.0,86,4919.pdf,2012-01-01,4919.0,4919.txt,"Perceptual Organization of Shape, Color, Shade, and Lighting in Visual and Pictorial Objects",10.1068/i0460aap,10.1093/intqhc/mzt017
4207,2144638869,Hee-Pyoung Park,2802835388.0,137,4920.pdf,2017-07-01,4920.0,4920.txt,In-Law and Mate Preferences in Chinese Society and the Role of Traditional Cultural Values,10.1177/1474704917730518,10.1093/oxfordjournals.aje.a010141
4208,2145528777,Carey J. Fitzgerald,90274647.0,26,4921.pdf,2016-07-07,4921.0,4921.txt,Proactive Interventions,10.1177/2158244016658083,10.1111/j.1748-0361.2008.00162.x
4209,2145528777,Carey J. Fitzgerald,90274647.0,26,4922.pdf,2014-06-10,4922.0,4922.txt,Perceived Efficacy of Teacher-Made Instructional Materials in Promoting Learning Among Mathematics-Disabled Children,10.1177/2158244014538431,10.1111/jssr.12151
4210,2145528777,Carey J. Fitzgerald,90274647.0,26,4923.pdf,2016-01-25,4923.0,4923.txt,College Men and Women and Their Intent to Receive Genital Human Papillomavirus Vaccine,10.1177/2158244016629709,10.1177/0300060514533523
4211,2145528777,Carey J. Fitzgerald,90274647.0,26,4924.pdf,2015-04-20,4924.0,4924.txt,"Computers, coders, and voters: Comparing automated methods for estimating party positions",10.1177/2053168015580476,10.1177/1466138117696107
4212,2145528777,Carey J. Fitzgerald,90274647.0,26,4925.pdf,2015-02-23,4925.0,4925.txt,Association between TNFSF10 polymorphism and migraine susceptibility in a Chinese population,10.1177/0300060514565681,10.1177/1474704915600559
4213,2145528777,Carey J. Fitzgerald,90274647.0,26,4926.pdf,2016-10-01,4926.0,4926.txt,Review of Best Practices for CLABSI Prevention and the Impact of Recent Legislation on CLABSI Reporting,10.1177/2158244016677747,10.1177/1524839915598499
4214,2145679357,Ralph D. Whitehead,1289490764.0,24,4927.pdf,2015-09-07,4927.0,4927.txt,The effect of extraction angle on endotracheal tube extubation force: Simulation and randomized clinical trial,10.1177/0300060515592904,10.1177/1742715016663302
4215,2147815940,Andrew V. Dane,186803428.0,23,4928.pdf,2015-01-19,4928.0,4928.txt,Responsible research and innovation: A manifesto for empirical ethics?,10.1177/1477750914567840,10.1177/2053168017719173
4216,2148968605,Yu Nagai,1317774081.0,12,4929.pdf,2016-01-20,4929.0,4929.txt,The Nature and Timing of Tele-Pseudoscopic Experiences,10.1177/2041669515625793,10.1177/2053951714543908
4217,2149431911,David M. Cutler,136199984.0,414,4930.pdf,2010-06-14,4930.0,4930.txt,Alterations in Striatal Synaptic Transmission are Consistent across Genetic Mouse Models of Huntington's Disease,10.1042/AN20100007,10.1177/2053951716649398
4218,2149431911,David M. Cutler,136199984.0,414,4931.pdf,2013-01-01,4931.0,4931.txt,Who Punishes? Personality Traits Predict Individual Variation in Punitive Sentiment,10.1177/147470491301100117,10.1177/2055102917740469
4219,2152745052,Marie R. Griffin,901861585.0,442,4932.pdf,2016-08-01,4932.0,4932.txt,"Animal Cards, supermarket stunts, and the World Wide Fund for Nature: Exploring the educational value of a business–environmental non-governmental organization partnership for sustainable consumption",10.1177/1469540514556170,10.1177/2158244014530730
4220,2154929074,Jiyoung Ahn,57206974.0,137,4933.pdf,2014-04-01,4933.0,4933.txt,What difference does quantity make? On the epistemology of Big Data in biology,10.1177/2053951714534395,10.1177/2158244014531966
4221,2155200291,Terri Bourke,160993911.0,16,4934.pdf,2014-04-01,4934.0,4934.txt,Intended and unintended consequences of democracy promotion assistance to Georgia after the Rose Revolution,10.1177/2053168014530279,10.1177/2158244015581382
4222,2158810638,Kenneth M. Boucher,223532165.0,235,4935.pdf,2014-04-29,4935.0,4935.txt,Relationship between lysophosphatidic acid and matrix metalloproteinase-9 plasma concentrations and carotid atheromatous plaque stability in patients with cerebral infarction,10.1177/0300060514526567,10.1177/2158244016636942
4223,2160919121,Peggy H. Connell,79619799.0,6,4936.pdf,2015-02-01,4936.0,4936.txt,Identifying the Threshold of Iron Deficiency in the Central Nervous System of the Rat by the Auditory Brainstem Response,10.1177/1759091415569911,10.1377/hlthaff.25.w150
4224,2160988408,Tomás Huanca,6902469.0,88,4937.pdf,2016-01-11,4937.0,4937.txt,Are Women’s Mate Preferences for Altruism Also Influenced by Physical Attractiveness?,10.1177/1474704915623698,10.1542/peds.2013-1546
4225,2165493091,Robert John,49332381.0,49,4938.pdf,2018-02-21,4938.0,4938.txt,Telmisartan reverses antiretroviral-induced adipocyte toxicity and insulin resistance in vitro,10.1177/1479164118757924,10.3945/ajcn.2008.25825C
4226,2171812891,Jan-Emmanuel De Neve,40120149.0,60,4939.pdf,2014-12-01,4939.0,4939.txt,Punishment as moral communication: The experiences of long-term prisoners,10.1177/1462474514548789,10.1007/s12245-008-0020-8
4227,2171878815,Irina Stoian,162051807.0,72,4940.pdf,2014-04-01,4940.0,4940.txt,Ontogeny and Social Dominance: A Developmental View of Human Power Patterns,10.1177/147470491401200204,10.1068/i0587
4228,2186002374,Enza Gucciardi,530967.0,53,4941.pdf,2014-09-30,4941.0,4941.txt,Area epidemiological research on hypertension risk factors of Keriyans in the Taklimakan Desert,10.1177/1470320313502104,10.1086/652438
4229,2196994019,Helen Halpin Schauffler,95457486.0,44,4942.pdf,2015-05-05,4942.0,4942.txt,Effects of treatment withdrawal on brachial and central aortic pressure after direct renin inhibition or angiotensin receptor blockade,10.1177/1470320315579592,10.1086/652439
4230,2211292501,Lindsey Leininger,39422238.0,29,4943.pdf,2016-09-27,4943.0,4943.txt,"Efficacy of lycopene on modulation of renal antioxidant enzymes, ACE and ACE gene expression in hyperlipidaemic rats",10.1177/1470320316664611,10.1093/ageing/afs180
4231,2234989797,Donald F. Wuori,155781252.0,5,4944.pdf,2015-07-10,4944.0,4944.txt,Gender Differences in Risk Factors for Single and Recurrent Falls Among the Community-Dwelling Elderly,10.1177/2158244015602045,10.1093/geronb/gbn009
4232,2271216689,Hiroaki Matsubara,40677808.0,616,4945.pdf,2014-01-07,4945.0,4945.txt,How the Religious Cleavages of Civil Society Shape National Identity,10.1177/2158244014525417,10.1111/j.1467-8381.2007.00265.x
4233,2291770295,Abdullah Cetin Tanrikulu,123466251.0,68,4946.pdf,2015-09-07,4946.0,4946.txt,Republican States Bolstered Their Health Insurance Rate Review Programs Using Incentives From the Affordable Care Act,10.1177/0046958015604164,10.1111/j.1467-842X.1997.tb01675.x
4234,2305346858,Karel Geboes,99464096.0,818,4947.pdf,2010-08-17,4947.0,4947.txt,"Astrocytic Gap Junctional Communication is Reduced in Amyloid-β-Treated Cultured Astrocytes, but not in Alzheimer's Disease Transgenic Mice",10.1042/AN20100017,10.1111/j.1468-0351.2006.00233.x
4235,2306242021,Xiao-Dong Huang,,6,4948.pdf,2012-07-23,4948.0,4948.txt,Distress During the Menopause Transition,10.1177/2158244012455178,10.1136/ip.8.4.345
4236,2329559867,Thomas J. O'Dell,161318765.0,69,4949.pdf,2017-11-24,4949.0,4949.txt,Curvature Blindness Illusion,10.1177/2041669517742178,10.1177/1477370817726716
4237,2341892138,Engin Kut,227306068.0,11,4950.pdf,2016-03-04,4950.0,4950.txt,"Effects of midazolam or tramadol premedication on early cognitive function in endoscopic retrograde cholangiopancreatography (ERCP): A randomized, controlled, double-blind study",10.1177/0300060515600189,10.1177/1524838017699602
4238,2342969830,Chikelu Okey Felix,94625822.0,2,4951.pdf,2015-06-19,4951.0,4951.txt,Purchase Intention of Foreign Products,10.1177/2158244015592680,10.1177/1534735416664171
4239,2344733361,Wendy Li,86467917.0,90,4952.pdf,2014-04-01,4952.0,4952.txt,Social Defense: An Evolutionary-Developmental Model of Children's Strategies for Coping with Threat in the Peer Group,10.1177/147470491401200206,10.1177/1747493017701944
4240,2345657460,Jiyang Wang,26080491.0,1,4953.pdf,2018-09-20,4953.0,4953.txt,Long-term outcome of elderly out-of-hospital cardiac arrest survivors as compared with their younger counterparts and the general population,10.1177/1753944718792420,10.1177/1754073912445814
4241,2400794188,Tomislav Victor Kovandzic,162577319.0,39,4954.pdf,2012-01-01,4954.0,4954.txt,Representations About Discrimination Practices in the Education System Built by Gypsies (Ciganos) in the Lisbon Metropolitan Area (Portugal),10.1177/2158244012441005,10.1177/2041669515593018
4242,2417532228,Jian-Li Zhang,1288882113.0,1,4955.pdf,2017-07-01,4955.0,4955.txt,"‘Don’t push me aside, Doctor’: Suicide attempters talk about their support needs, service delivery and suicide prevention in South Africa",10.1177/2055102917726202,10.1177/2041669517724808
4243,2421578923,Ruth McCullagh,27577105.0,13,4956.pdf,2008-10-01,4956.0,4956.txt,Fluctuating Asymmetry and Individual Variation in Regional Gray and White Matter Volumes: A Voxel-Based Morphometry Study,10.1177/147470490800600408,10.1177/2053951715604333
4244,2466863388,Bruce L. Evatt,1299022934.0,24,4957.pdf,2015-07-06,4957.0,4957.txt,Epigenetic Modulation of Microglial Inflammatory Gene Loci in Helminth-Induced Immune Suppression,10.1177/1759091415592126,10.1177/2059799115622766
4245,2491748128,Lirio S. Covey,78577930.0,34,4958.pdf,2009-03-06,4958.0,4958.txt,Regulated Release of BDNF by Cortical Oligodendrocytes is Mediated Through Metabotropic Glutamate Receptors and the PLC Pathway,10.1042/AN20090006,10.1177/2158244012438888
4246,2509443753,Christopher R. Jones,91136226.0,31,4959.pdf,2014-12-29,4959.0,4959.txt,In vitro efficacy of various antibiotic combinations against Pseudomonas aeruginosa isolates,10.1177/0300060514553490,10.1177/2158244012444442
4247,2526968981,Zheng Lei,17747738.0,1,4960.pdf,2014-11-11,4960.0,4960.txt,Informational Text and the Common Core,10.1177/2158244014555119,10.1177/2158244013485581
4248,2532896507,Ann Harvey,148178371.0,1,4961.pdf,2017-09-06,4961.0,4961.txt,What makes extra care housing an appropriate setting for people with dementia? An exploration of staff decision-making,10.1177/1471301217724966,10.1177/2158244013509252
4249,2563623616,Andreja Lukic,19700959.0,2,4962.pdf,2017-01-01,4962.0,4962.txt,"Sociology, Theory, and the Feminist Sociological Canon",10.1177/2158244017697157,10.1177/2158244013517242
4250,2570109670,Pachernwaat Srichai,48076826.0,2,4963.pdf,2016-10-05,4963.0,4963.txt,Zofenopril and ramipril in patients with left ventricular systolic dysfunction after acute myocardial infarction: A propensity analysis of the Survival of Myocardial Infarction Long-term Evaluation (SMILE) 4 study,10.1177/1470320316656480,10.1177/2158244013518055
4251,2608118824,Zhonghua Qi,1302978242.0,4,4964.pdf,2015-02-11,4964.0,4964.txt,Confessions of Academic Ghost Authors,10.1177/2158244015572262,10.1177/2158244016665888
4252,2617873207,Shelley O'Brien,,5,4965.pdf,2016-07-26,4965.0,4965.txt,Impact of Anthocyanidins on Mitoxantrone-Induced Cytotoxicity and Genotoxicity,10.1177/1534735416628344,10.1186/1477-7517-2-1
4253,2617873207,Shelley O'Brien,,5,4966.pdf,2017-04-01,4966.0,4966.txt,Making the Case for Real Diversity: Redefining Underrepresented Minority Students in Public Universities,10.1177/2158244017707796,10.1249/mss.0b013e3180333efc
4254,2620669496,Muhammad Nadeem Khan,,1,4967.pdf,2015-10-14,4967.0,4967.txt,Division I Intercollegiate Athletics Success and the Financial Impact on Universities,10.1177/2158244015611186,10.1371/journal.pone.0098249
4255,2641942819,Ashok Valluri,2799551006.0,1,4968.pdf,2016-07-01,4968.0,4968.txt,Do Individual Differences and Aging Effects in the Estimation of Geographical Slant Reflect Cognitive or Perceptual Effects?,10.1177/2041669516658665,10.2337/dc05-1997
4256,2643233065,Zhijie Li,181547552.0,2,4969.pdf,2018-01-01,4969.0,4969.txt,Immunogenicity of biologics in inflammatory bowel disease,10.1177/1756283X17750355,10.3390/ijerph7052161
4257,2668584156,Tony Lawrance,,1,4970.pdf,2017-04-01,4970.0,4970.txt,Urine TREM-1 as a marker of urinary tract infection in children,10.1177/0300060517696199,10.1001/jama.291.10.1231
4258,2689367994,Karen Paul,168635309.0,1,4971.pdf,2012-03-16,4971.0,4971.txt,Why do dementia patients become unable to lead a daily life with decreasing cognitive function?,10.1177/1471301211435193,10.1038/sdata.2016.96
4259,2696274104,Claus G. Haase,,2,4972.pdf,2016-01-03,4972.0,4972.txt,Effects of a nutritional intervention program based on the self-determination theory and promoting the Mediterranean diet,10.1177/2055102915622094,10.1038/sj.jes.7500635
4260,2708480341,Unhee Lim,1331384533.0,8,4973.pdf,2017-01-01,4973.0,4973.txt,Designing behavioral self-regulation application for preventive personal mental healthcare,10.1177/2055102917707185,10.1068/i0407
4261,2710744511,Yi Sun,47720641.0,5,4974.pdf,2016-07-26,4974.0,4974.txt,Examining Mediators and Moderators of Yoga for Women With Breast Cancer Undergoing Radiotherapy,10.1177/1534735415624141,10.1093/aje/kwp098
4262,2712821156,Abby Harvey,,1,4975.pdf,2017-06-15,4975.0,4975.txt,Unmet Needs for Family Caregivers of Elderly People With Dementia Living in Italy: What Do We Know So Far and What Should We Do Next?,10.1177/0046958017713708,10.1093/gerona/52A.2.M97
4263,2735375331,Victor R. Gordeuk,137853757.0,295,4976.pdf,2014-08-12,4976.0,4976.txt,Group Therapy for Adolescents Living With an Eating Disorder,10.1177/2158244014550618,
4264,2755002811,Jianqiang Xu,183067930.0,1,4977.pdf,2016-10-01,4977.0,4977.txt,"Editorial for Special Edition, Digital Representations",10.1177/2158244016678911,10.1093/geronb/gbn021
4265,2755550572,Yimin Tan,183067930.0,1,4978.pdf,2010-04-01,4978.0,4978.txt,Remembering Helpers and Hinderers Depends on Behavioral Intentions of the Agent and Psychopathic Characteristics of the Observer,10.1177/147470491000800213,10.1093/ndt/gfq177
4266,2850422345,J Digby,2802742124.0,19,4979.pdf,2013-02-27,4979.0,4979.txt,A Critique of Private Sessions in Family Mediation,10.1177/2158244013478950,10.1093/oxfordjournals.aje.a010278
4267,2894242236,Dean R. Gerstein,40347166.0,46,4980.pdf,2013-04-15,4980.0,4980.txt,A Phenomenological Case Study of the Experiences of African American High           School Students,10.1177/2158244013486788,10.1111/j.1521-0391.2009.00008.x
4268,46350709,Yve Stöbel-Richter,926574661.0,144,4981.pdf,2016-08-01,4981.0,4981.txt,Angiotensin type 2 receptor null mice express reduced levels of renal angiotensin converting enzyme-2/angiotensin (1-7)/Mas receptor and exhibit greater high-fat diet-induced kidney injury,10.1177/1470320316661871,10.1111/j.1752-7325.2008.00083.x
4269,222712755,Michael C. Nevitt,180670191.0,706,4982.pdf,2016-01-16,4982.0,4982.txt,The Effects of Negative Reinforcement on Increasing Patient Adherence to Appointments at King Abdullah University Hospital in Jordan,10.1177/0046958016660411,10.1136/jech.57.12.987
4270,291852305,Kat Palaiou,45129253.0,6,4983.pdf,2015-04-14,4983.0,4983.txt,‘Hacking multitude’ and Big Data: Some insights from the Turkish ‘digital coup’,10.1177/2053951715580599,10.1177/1461445615590722
4271,302363452,Mary D. Overpeck,1336742384.0,46,4984.pdf,2012-01-01,4984.0,4984.txt,Shadows Remain Segmented as Selectable Regions in Object-based Attention Paradigms,10.1068/i7164,10.1177/1477370816648993
4272,302363452,Mary D. Overpeck,1336742384.0,46,4985.pdf,2016-08-01,4985.0,4985.txt,Combining proportional and majoritarian democracy: An institutional design proposal,10.1177/2053168016665640,10.1177/2041669517752716
4273,302363452,Mary D. Overpeck,1336742384.0,46,4986.pdf,2012-08-09,4986.0,4986.txt,Addressing methodological challenges in implementing the nursing home pain management algorithm randomized controlled trial,10.1177/1740774512454243,10.1177/2053168017735200
4274,302363452,Mary D. Overpeck,1336742384.0,46,4987.pdf,2017-04-01,4987.0,4987.txt,Student Attitudes Toward Poverty in a Social Welfare Policy Course: Online Versus Face to Face,10.1177/2158244017709326,10.1177/2053951717720949
4275,302363452,Mary D. Overpeck,1336742384.0,46,4988.pdf,2014-10-09,4988.0,4988.txt,Using the Brief Resilience Scale to Assess Chinese People’s Ability to Bounce Back From Stress,10.1177/2158244014554386,10.1177/2158244015596791
4276,302363452,Mary D. Overpeck,1336742384.0,46,4989.pdf,2011-04-01,4989.0,4989.txt,Children's Risky Play from an Evolutionary Perspective: The Anti-Phobic Effects of Thrilling Experiences,10.1177/147470491100900212,10.1177/2158244016665894
4277,302820239,Prakash Padakannaya,204743663.0,40,4990.pdf,2017-01-01,4990.0,4990.txt,Framing migration and the process of crimmigration: A systematic analysis of the media representation of unauthorized immigrants in the Netherlands,10.1177/1477370816640136,10.1177/2158244017699036
4278,304032672,Mikael Mazighi,154526488.0,237,4991.pdf,2017-07-31,4991.0,4991.txt,The impact of RAGE inhibition in animal models of bacterial sepsis: a systematic review and meta-analysis,10.1177/0300060517713856,10.1289/ehp.11082
4279,387359393,F. Joseph McClernon,170897317.0,121,4992.pdf,2015-10-07,4992.0,4992.txt,Semantic Loss in the Holy Qur’an Translation With Special Reference to Surah Al-WaqiAAa (Chapter of The Event Inevitable),10.1177/2158244015605880,10.1371/journal.pone.0013297
4280,387359393,F. Joseph McClernon,170897317.0,121,4993.pdf,2015-12-07,4993.0,4993.txt,Relevance of radiological and clinical measurements in predicting difficult intubation using light wand (Surch-lite™) in adult patients,10.1177/0300060515594193,10.1377/hlthaff.18.1.194
4281,387359393,F. Joseph McClernon,170897317.0,121,4994.pdf,2015-07-10,4994.0,4994.txt,Medical Home Finds Real Estate in a Children’s Hospital,10.1177/2158244015597043,10.1377/hlthaff.18.5.7
4282,1927178419,Trevor Archer,881427289.0,290,4995.pdf,2015-08-13,4995.0,4995.txt,Political elites’ media responsiveness and their individual political goals: A study of national politicians in Belgium,10.1177/2053168015593307,10.2337/dc08-0577
4283,2034493284,Paul Grootendorst,185261750.0,105,4996.pdf,2014-08-12,4996.0,4996.txt,Attributes of Truthful Versus Deceitful Statements in the Evaluation of Accused Child Molesters,10.1177/2158244014548849,10.2337/dc08-0577
4284,2056595761,Johan Denollet,193700539.0,454,4997.pdf,2016-07-28,4997.0,4997.txt,"Detection of anti-infliximab antibodies is impacted by antibody titer, infliximab level and IgG4 antibodies: a systematic comparison of three different assays",10.1177/1756283X16658223,10.2337/diacare.23.6.754
4285,2056595761,Johan Denollet,193700539.0,454,4998.pdf,2013-11-01,4998.0,4998.txt,Applying the UTAUT to Understand Factors Affecting the Use of English E-Learning Websites in Taiwan,10.1177/2158244013503837,10.2337/diacare.27.12.2954
4286,2080337212,Sarah Van de Velde,32597200.0,45,4999.pdf,2016-09-19,4999.0,4999.txt,Industrial policy change in the post-crisis British economy: Policy innovation in an incomplete institutional and ideational environment,10.1177/1369148116667650,10.4172/2167-0870.1000194
4287,2081450670,Emmanuel Defever,71637028.0,6,5000.pdf,2016-11-16,5000.0,5000.txt,A Note on Drawing Conclusions in the Study of Visual Search and the Use of Slopes in Particular,10.1177/2041669516674220,
4288,2095689902,Jennifer L. Wolff,145311948.0,146,5001.pdf,2016-03-02,5001.0,5001.txt,Installing computational social science: Facing the challenges of new information and communication technologies in social science,10.1177/2059799115622763,10.1001/archpediatrics.2010.240
4289,2095689902,Jennifer L. Wolff,145311948.0,146,5002.pdf,2012-10-01,5002.0,5002.txt,Maternal Enmeshment,10.1177/2158244012470115,10.1038/ijo.2010.229
4290,2095689902,Jennifer L. Wolff,145311948.0,146,5003.pdf,2015-07-10,5003.0,5003.txt,From Disunited to Joint Action,10.1177/2158244015599429,10.1093/geronb/gbr029
4291,2105129513,Charles Wolfe,183935753.0,432,5004.pdf,2014-07-10,5004.0,5004.txt,Big Data solutions on a small scale: Evaluating accessible high-performance computing for social research,10.1177/2053951714559105,10.1136/bmj.d6891
4292,2106601698,Gloria K. Lee,87216513.0,57,5005.pdf,2013-10-22,5005.0,5005.txt,Media Preferences That Facilitate Interpersonal Communication Regarding Sexual Health,10.1177/2158244013508958,10.1177/0256090915598584
4293,2107711784,Kelly A. Berg,165951966.0,80,5006.pdf,2012-04-17,5006.0,5006.txt,Between Mental Manufacture and Pure Transcript,10.1177/2158244012444759,10.1177/0300060515604980
4294,2114696385,Carol Jagger,84884186.0,328,5007.pdf,2017-07-01,5007.0,5007.txt,Validation of the English and French versions of the Brief Health Care Climate Questionnaire,10.1177/2055102917730675,10.1177/1470320315587179
4295,2117569299,Guilherme Borges,200362191.0,345,5008.pdf,2016-04-18,5008.0,5008.txt,"Emotion, working memory, and cognitive control in patients with first-onset and previously untreated minor depressive disorders",10.1177/0300060516639169,10.1177/1753465817728479
4296,2117569299,Guilherme Borges,200362191.0,345,5009.pdf,2018-01-01,5009.0,5009.txt,Cortical Double-Opponent Cells in Color Perception: Perceptual Scaling and Chromatic Visual Evoked Potentials,10.1177/2041669517752715,10.1177/1948550616663803
4297,2117569299,Guilherme Borges,200362191.0,345,5010.pdf,2016-10-01,5010.0,5010.txt,Uniting Resilience Research and Practice With an Inequalities Approach,10.1177/2158244016682477,10.1177/2053951715594635
4298,2117569299,Guilherme Borges,200362191.0,345,5011.pdf,2017-06-01,5011.0,5011.txt,Synesthesia and the McCollough Effect,10.1177/2041669517711718,10.1177/2158244012441005
4299,2117569299,Guilherme Borges,200362191.0,345,5012.pdf,2014-01-01,5012.0,5012.txt,Cross-Modal Associations in Synaesthesia: Vowel Colours in the Ear of the Beholder,10.1068/i0626,10.1177/2158244017745577
4300,2117569299,Guilherme Borges,200362191.0,345,5013.pdf,2012-12-06,5013.0,5013.txt,Mineralocorticoid receptor blockade inhibits accelerated atherosclerosis induced by a low sodium diet in apolipoprotein E-deficient mice,10.1177/1470320312467558,10.1210/jc.2015-2935
4301,2119346116,Lawrence C. Hamilton,161057412.0,193,5014.pdf,2014-05-01,5014.0,5014.txt,Aging People as Communal Actors,10.1177/2158244014533556,10.1359/jbmr.090706
4302,2120115580,Holly Pope,155781252.0,7,5015.pdf,2014-12-01,5015.0,5015.txt,On a Rhetorical Technique in Leopold’s The Land Ethic,10.1177/2158244014560546,10.1371/journal.pone.0019256
4303,2121479214,Mitchell H. Gail,1299303238.0,391,5016.pdf,2016-12-21,5016.0,5016.txt,Preclinical Evaluation of Safety of Fucoidan Extracts From Undaria pinnatifida and Fucus vesiculosus for Use in Cancer Treatment,10.1177/1534735416680744,10.2337/dc10-0987
4304,2122263520,B. D. Flickinger,74994324.0,38,5017.pdf,2015-07-10,5017.0,5017.txt,The Racial Context of Convenience Voting Cutbacks,10.1177/2158244015591825,
4305,2123000129,Jessica W. Nelson,111088046.0,17,5018.pdf,2007-07-01,5018.0,5018.txt,Differences in Dietary Intake as a Function of Sexual Activity and Hormonal Contraception,10.1177/147470490700500312,10.1001/archinternmed.2011.722
4306,2124641223,Xing-Lin Tan,139660479.0,7,5019.pdf,2012-10-01,5019.0,5019.txt,The Cultural Historical Complexity of Human Personality Adaptation,10.1177/2158244012461360,10.1001/archinternmed.2012.2533
4307,2124720688,Mary Satchwell,1925986.0,1,5020.pdf,2017-01-01,5020.0,5020.txt,Do the Works of the Nationalist–Ideological Philosophers Undermine Hume’s and Kant’s Ideas About Race?,10.1177/2158244017700678,10.1001/jama.298.17.2020
4308,2125489442,Johanna T. Dwyer,121934306.0,583,5021.pdf,2018-09-10,5021.0,5021.txt,"Performance of a Factory-Calibrated, Real-Time Continuous Glucose Monitoring System in Pediatric Participants With Type 1 Diabetes",10.1177/1932296818798816,10.1001/jamainternmed.2015.8581
4309,2125489442,Johanna T. Dwyer,121934306.0,583,5022.pdf,2015-07-10,5022.0,5022.txt,Post-Disaster Housing Reconstruction in Sri Lanka,10.1177/2158244015583072,10.1001/jamapediatrics.2013.42
4310,2125489442,Johanna T. Dwyer,121934306.0,583,5023.pdf,2015-04-13,5023.0,5023.txt,A Short Note on the Fallacy of Identification of Technological Progress in Models of Economic Growth,10.1177/2158244015579942,10.1002/ajh.20848
4311,2125489442,Johanna T. Dwyer,121934306.0,583,5024.pdf,2014-05-27,5024.0,5024.txt,Education of the Peasantry in Zimbabwe as Internal Colonialism,10.1177/2158244014536743,10.1042/AN20120048
4312,2125489442,Johanna T. Dwyer,121934306.0,583,5025.pdf,2016-11-22,5025.0,5025.txt,Objects Versus Shadows as Influences on Perceived Object Motion,10.1177/2041669516677843,10.1042/AN20130009
4313,2125489442,Johanna T. Dwyer,121934306.0,583,5026.pdf,2015-01-01,5026.0,5026.txt,Resistance to Mate Guarding Scale in Women: Psychometric Properties,10.1177/147470491501300107,10.1068/i0566
